epoch,train_loss,val_loss,best_val_loss_so_far
62,0.27133156041590833,0.27719850427447223,0.2690042453125501
63,0.2698472613612047,0.2674076864734674,0.2674076864734674
64,0.26770640620722985,0.2714819591970016,0.2674076864734674
65,0.26386748993387205,0.2606981448733654,0.2606981448733654
66,0.2646032592329459,0.26062657330662775,0.26062657330662775
67,0.267936616204679,0.2790243947544159,0.26062657330662775
68,0.26012127133659446,0.28529599480904066,0.26062657330662775
69,0.25986253885695565,0.28845339860671604,0.26062657330662775
70,0.26189600294217086,0.2753022604454786,0.26062657330662775
71,0.2603695892896026,0.2572009457418552,0.2572009457418552
72,0.2574945983882898,0.25253144508370984,0.25253144508370984
73,0.2533745585391537,0.2665231312887791,0.25253144508370984
74,0.2555363863014067,0.2498839494700615,0.2498839494700615
75,0.2534893594371776,0.24998868786944792,0.2498839494700615
76,0.2553402386987821,0.2549543057878812,0.2498839494700615
77,0.24987828868847245,0.2539923502466617,0.2498839494700615
78,0.24974710198167044,0.2502242578432346,0.2498839494700615
79,0.24854663533803362,0.25096556620720106,0.2498839494700615
80,0.24603083859890318,0.234508837835911,0.234508837835911
81,0.2461719038323141,0.26336480075350177,0.234508837835911
82,0.2455264118452294,0.2452523812938195,0.234508837835911
83,0.24477424876143536,0.2449886970795118,0.234508837835911
84,0.2400108764354044,0.24151907426615557,0.234508837835911
85,0.24461497305534208,0.24444260347921115,0.234508837835911
86,0.23951593348278832,0.2330879091929931,0.2330879091929931
87,0.23963604759998047,0.23720989022881556,0.2330879091929931
88,0.23446359110470766,0.24572718172119215,0.2330879091929931
89,0.2457996889566764,0.24074320079615483,0.2330879091929931
90,0.2383795178686388,0.24085956969513342,0.2330879091929931
91,0.23571492897537658,0.22971607267092436,0.22971607267092436
92,0.23866497356301317,0.23368657647799224,0.22971607267092436
93,0.23642972896162134,0.24027200310658187,0.22971607267092436
94,0.23809259542478964,0.25031481176996845,0.22971607267092436
95,0.23586056345643905,0.2358359248878864,0.22971607267092436
96,0.2318379428022756,0.23779747396325454,0.22971607267092436
97,0.2357690622433065,0.23752289867171875,0.22971607267092436
98,0.22741880745459825,0.24090548251301813,0.22971607267092436
99,0.2286691850839326,0.23133918900902456,0.22971607267092436
100,0.2293955530756368,0.23934570442025477,0.22971607267092436
